Number of routes:,5
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
11,35,69,19,1,5
21,30,52,48,1,5
42,33,32,56,1,5
41,35,32,58,1,5
63,50,40,70,1,5
77,88,30,76,1,5
62,50,35,84,1,5
2,45,70,84,1,5
56,40,5,85,1,5
57,40,15,110,1,5
31,10,35,131,1,5
39,0,45,140,1,5
59,38,15,143,1,5
97,60,85,163,1,5
93,65,85,170,1,5
4,42,68,170,1,5
28,23,55,176,1,5
64,48,30,192,1,5
12,25,85,216,1,5
100,55,85,216,1,5
38,0,40,221,1,5
25,25,52,232,1,5
61,50,30,244,1,5
89,63,58,258,1,5
90,60,55,265,1,5
3,42,66,272,1,5
48,28,30,279,1,5
5,42,65,294,1,5
43,33,35,318,1,5
70,95,30,320,1,5
19,15,80,321,1,5
9,38,70,355,1,5
75,45,65,356,1,5
16,20,85,363,1,5
68,45,30,372,1,5
32,10,40,396,1,5
18,15,75,397,1,5
33,8,40,403,1,5
95,62,80,404,1,5
8,38,68,456,1,5
74,53,35,460,1,5
37,2,40,469,0,5
