Number of routes:,5
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
100,55,85,7,0,5
72,53,30,8,1,5
15,20,80,8,1,5
53,44,5,28,1,5
97,60,85,44,1,5
5,42,65,44,1,5
20,30,50,47,1,5
94,65,82,49,1,5
13,22,75,62,1,5
44,32,30,68,1,5
21,30,52,71,1,5
56,40,5,74,1,5
6,40,69,80,1,5
99,55,80,87,1,5
83,72,55,98,1,5
93,65,85,100,1,5
36,5,45,107,1,5
35,5,35,115,1,5
69,45,35,135,1,5
50,26,32,140,1,5
57,40,15,152,1,5
84,70,58,155,1,5
65,48,40,161,1,5
48,28,30,176,1,5
9,38,70,183,1,5
89,63,58,198,1,5
79,87,30,204,1,5
52,25,35,244,1,5
3,42,66,270,1,5
46,30,32,293,1,5
92,67,85,301,1,5
95,62,80,344,1,5
29,20,50,369,1,5
49,28,35,370,1,5
14,22,85,375,1,5
81,85,35,378,0,5
88,65,60,386,1,5
38,0,40,393,1,5
40,35,30,409,1,5
59,38,15,410,1,5
37,2,40,412,1,5
16,20,85,424,1,5
73,92,30,437,0,5
17,18,75,448,1,5
39,0,45,463,1,5
