Number of routes:,3
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
66,47,35,7,1,3
14,22,85,20,1,3
18,15,75,35,1,3
100,55,85,37,0,3
83,72,55,48,1,3
78,88,35,61,1,3
69,45,35,66,1,3
17,18,75,91,1,3
59,38,15,113,1,3
15,20,80,140,0,3
8,38,68,144,1,3
96,60,80,156,1,3
40,35,30,161,1,3
77,88,30,168,0,3
56,40,5,180,1,3
4,42,68,183,1,3
75,45,65,185,1,3
72,53,30,202,1,3
16,20,85,203,0,3
46,30,32,213,1,3
64,48,30,234,1,3
94,65,82,253,1,3
91,60,60,261,1,3
11,35,69,313,1,3
34,8,45,331,1,3
53,44,5,353,1,3
71,95,35,358,0,3
76,90,35,366,1,3
89,63,58,367,1,3
88,65,60,370,1,3
58,38,5,432,1,3
26,25,55,439,1,3
68,45,30,441,1,3
43,33,35,452,1,3
98,58,75,474,0,3
