Number of routes:,3
Number of unassigned:,18

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
24,25,50,1,1,3
47,30,35,17,1,3
40,35,30,70,1,3
21,30,52,71,1,3
97,60,85,82,0,3
13,22,75,86,1,3
82,75,55,86,1,3
65,48,40,91,1,3
22,28,52,94,1,3
73,92,30,118,0,3
26,25,55,127,1,3
94,65,82,131,0,3
39,0,45,141,1,3
4,42,68,144,1,3
63,50,40,161,1,3
16,20,85,165,0,3
57,40,15,168,1,3
3,42,66,171,1,3
83,72,55,188,1,3
15,20,80,205,1,3
77,88,30,214,0,3
79,87,30,228,0,3
25,25,52,235,1,3
85,68,60,257,1,3
92,67,85,264,1,3
74,53,35,267,1,3
46,30,32,312,1,3
78,88,35,314,0,3
54,42,10,337,1,3
10,35,66,346,1,3
52,25,35,346,1,3
67,47,40,377,1,3
41,35,32,407,1,3
59,38,15,432,1,3
11,35,69,439,1,3
50,26,32,441,1,3
5,42,65,458,1,3
60,35,5,470,0,3
35,5,35,473,0,3
