Number of routes:,3
Number of unassigned:,22

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
67,47,40,12,1,3
71,95,35,15,1,3
93,65,85,50,1,3
32,10,40,50,1,3
8,38,68,51,1,3
23,28,55,81,1,3
22,28,52,89,1,3
41,35,32,98,1,3
82,75,55,130,1,3
49,28,35,131,1,3
77,88,30,132,0,3
14,22,85,161,0,3
69,45,35,186,1,3
56,40,5,194,1,3
27,23,52,197,1,3
48,28,30,199,1,3
1,45,68,207,1,3
60,35,5,233,1,3
100,55,85,251,1,3
81,85,35,253,0,3
73,92,30,272,1,3
70,95,30,297,0,3
62,50,35,319,1,3
92,67,85,332,0,3
21,30,52,351,1,3
55,42,15,360,1,3
95,62,80,362,0,3
31,10,35,367,0,3
42,33,32,370,1,3
79,87,30,373,0,3
15,20,80,384,1,3
19,15,80,397,1,3
54,42,10,399,1,3
68,45,30,416,1,3
87,65,55,416,1,3
72,53,30,417,1,3
30,20,55,418,0,3
99,55,80,451,1,3
6,40,69,455,1,3
38,0,40,476,0,3
33,8,40,476,0,3
