Number of routes:,3
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
37,2,40,0,1,3
95,62,80,17,1,3
30,20,55,28,1,3
46,30,32,74,1,3
8,38,68,83,1,3
18,15,75,98,1,3
89,63,58,104,1,3
45,30,30,106,1,3
13,22,75,112,1,3
98,58,75,138,1,3
100,55,85,139,1,3
88,65,60,147,0,3
68,45,30,150,1,3
40,35,30,153,1,3
72,53,30,187,1,3
62,50,35,210,1,3
35,5,35,214,1,3
57,40,15,215,1,3
1,45,68,222,1,3
16,20,85,244,0,3
42,33,32,255,1,3
12,25,85,262,1,3
64,48,30,273,1,3
52,25,35,298,1,3
86,66,55,320,1,3
92,67,85,374,1,3
60,35,5,375,1,3
74,53,35,395,1,3
73,92,30,398,0,3
2,45,70,408,1,3
6,40,69,416,1,3
96,60,80,422,1,3
61,50,30,433,1,3
7,40,66,442,1,3
4,42,68,453,1,3
