Number of routes:,5
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
20,30,50,14,1,5
1,45,68,16,1,5
84,70,58,26,1,5
29,20,50,27,1,5
80,85,25,41,1,5
17,18,75,48,1,5
38,0,40,76,1,5
77,88,30,86,1,5
70,95,30,89,1,5
85,68,60,95,1,5
37,2,40,105,1,5
4,42,68,136,1,5
2,45,70,144,1,5
30,20,55,145,1,5
32,10,40,159,1,5
27,23,52,172,1,5
73,92,30,254,1,5
24,25,50,265,1,5
69,45,35,294,1,5
47,30,35,308,1,5
16,20,85,309,1,5
49,28,35,321,1,5
3,42,66,357,1,5
13,22,75,409,1,5
23,28,55,424,1,5
83,72,55,431,1,5
19,15,80,451,1,5
21,30,52,454,1,5
10,35,66,454,1,5
31,10,35,456,1,5
14,22,85,467,0,5
100,55,85,471,0,5
