Number of routes:,1
Number of unassigned:,40

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
18,15,75,2,0,1
43,33,35,9,1,1
11,35,69,27,1,1
25,25,52,36,1,1
32,10,40,40,0,1
14,22,85,56,0,1
97,60,85,79,0,1
17,18,75,96,1,1
70,95,30,113,0,1
16,20,85,116,0,1
20,30,50,123,1,1
84,70,58,128,0,1
54,42,10,146,0,1
24,25,50,159,1,1
79,87,30,169,0,1
33,8,40,196,0,1
57,40,15,200,0,1
73,92,30,215,0,1
2,45,70,224,0,1
48,28,30,225,1,1
23,28,55,225,1,1
68,45,30,284,1,1
36,5,45,294,0,1
80,85,25,307,1,1
19,15,80,320,0,1
60,35,5,373,0,1
100,55,85,407,0,1
56,40,5,415,0,1
61,50,30,416,0,1
88,65,60,418,1,1
75,45,65,425,1,1
55,42,15,472,0,1
28,23,55,479,1,1
