Number of routes:,3
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
30,20,55,1,1,3
39,0,45,1,1,3
89,63,58,3,1,3
56,40,5,4,0,3
12,25,85,12,1,3
36,5,45,18,1,3
28,23,55,19,1,3
86,66,55,21,1,3
91,60,60,31,1,3
90,60,55,57,1,3
17,18,75,70,1,3
13,22,75,78,1,3
9,38,70,110,1,3
26,25,55,113,1,3
14,22,85,130,1,3
16,20,85,132,1,3
52,25,35,139,1,3
49,28,35,143,1,3
8,38,68,193,1,3
94,65,82,206,1,3
20,30,50,221,1,3
31,10,35,223,1,3
67,47,40,242,1,3
4,42,68,253,1,3
41,35,32,257,1,3
7,40,66,273,1,3
51,25,30,273,1,3
29,20,50,276,1,3
57,40,15,278,1,3
50,26,32,316,1,3
100,55,85,364,1,3
45,30,30,373,1,3
33,8,40,374,1,3
18,15,75,404,1,3
22,28,52,404,1,3
59,38,15,456,1,3
5,42,65,470,1,3
