Number of routes:,5
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
98,58,75,0,1,5
94,65,82,27,1,5
72,53,30,28,1,5
36,5,45,43,1,5
15,20,80,57,1,5
64,48,30,90,1,5
35,5,35,98,1,5
70,95,30,103,1,5
61,50,30,109,1,5
18,15,75,132,1,5
59,38,15,166,1,5
19,15,80,180,1,5
2,45,70,225,1,5
65,48,40,239,1,5
91,60,60,252,1,5
16,20,85,255,1,5
43,33,35,274,1,5
38,0,40,292,1,5
75,45,65,296,1,5
12,25,85,310,1,5
24,25,50,313,1,5
1,45,68,359,1,5
48,28,30,361,1,5
60,35,5,407,1,5
42,33,32,411,1,5
