Number of routes:,3
Number of unassigned:,8

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
29,20,50,16,1,3
43,33,35,36,1,3
48,28,30,45,1,3
23,28,55,56,1,3
17,18,75,57,0,3
86,66,55,58,1,3
1,45,68,63,1,3
44,32,30,64,1,3
93,65,85,72,1,3
21,30,52,77,1,3
40,35,30,82,1,3
76,90,35,92,0,3
10,35,66,100,1,3
72,53,30,105,1,3
82,75,55,122,1,3
34,8,45,148,1,3
22,28,52,174,1,3
57,40,15,182,1,3
26,25,55,186,1,3
15,20,80,192,1,3
100,55,85,205,0,3
81,85,35,213,0,3
9,38,70,224,1,3
69,45,35,232,1,3
45,30,30,244,1,3
77,88,30,260,1,3
66,47,35,263,1,3
50,26,32,279,1,3
46,30,32,287,1,3
4,42,68,296,1,3
12,25,85,322,1,3
18,15,75,323,1,3
47,30,35,340,1,3
6,40,69,350,1,3
83,72,55,353,1,3
19,15,80,391,1,3
28,23,55,392,1,3
37,2,40,402,1,3
27,23,52,442,1,3
55,42,15,468,1,3
