Number of routes:,2
Number of unassigned:,26

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
67,47,40,32,1,2
26,25,55,46,1,2
88,65,60,56,1,2
54,42,10,72,0,2
73,92,30,80,0,2
32,10,40,114,1,2
83,72,55,118,0,2
24,25,50,123,1,2
75,45,65,129,1,2
98,58,75,136,1,2
79,87,30,141,0,2
51,25,30,181,1,2
20,30,50,183,1,2
2,45,70,191,1,2
85,68,60,201,0,2
60,35,5,207,0,2
87,65,55,213,1,2
71,95,35,214,0,2
92,67,85,217,0,2
66,47,35,226,1,2
82,75,55,227,1,2
38,0,40,233,0,2
89,63,58,235,1,2
9,38,70,242,1,2
81,85,35,276,0,2
56,40,5,300,0,2
34,8,45,301,1,2
8,38,68,324,1,2
27,23,52,349,1,2
62,50,35,356,1,2
23,28,55,358,1,2
5,42,65,365,1,2
43,33,35,369,1,2
3,42,66,376,1,2
86,66,55,379,1,2
63,50,40,404,1,2
69,45,35,410,1,2
12,25,85,453,0,2
31,10,35,456,1,2
58,38,5,478,0,2
