Number of routes:,2
Number of unassigned:,26

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
64,48,30,11,1,2
75,45,65,21,1,2
91,60,60,27,1,2
76,90,35,32,0,2
33,8,40,56,1,2
65,48,40,62,1,2
45,30,30,70,1,2
38,0,40,94,1,2
81,85,35,98,0,2
34,8,45,107,1,2
69,45,35,133,1,2
18,15,75,134,0,2
73,92,30,136,0,2
44,32,30,144,1,2
47,30,35,158,1,2
90,60,55,159,1,2
4,42,68,181,1,2
24,25,50,183,1,2
97,60,85,201,0,2
89,63,58,225,1,2
19,15,80,225,0,2
52,25,35,226,1,2
17,18,75,256,0,2
82,75,55,272,0,2
95,62,80,275,0,2
72,53,30,286,1,2
54,42,10,293,1,2
6,40,69,297,1,2
53,44,5,319,1,2
46,30,32,332,1,2
94,65,82,343,0,2
98,58,75,382,1,2
14,22,85,393,0,2
22,28,52,404,1,2
31,10,35,420,0,2
11,35,69,423,1,2
92,67,85,443,0,2
49,28,35,449,1,2
12,25,85,454,1,2
