Number of routes:,5
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
35,5,35,8,1,5
40,35,30,8,1,5
77,88,30,12,1,5
65,48,40,19,1,5
60,35,5,44,1,5
55,42,15,66,1,5
23,28,55,76,1,5
57,40,15,82,1,5
41,35,32,82,1,5
15,20,80,87,1,5
32,10,40,91,1,5
59,38,15,92,1,5
85,68,60,92,1,5
75,45,65,96,1,5
26,25,55,104,1,5
50,26,32,105,1,5
1,45,68,124,1,5
82,75,55,148,1,5
4,42,68,159,1,5
14,22,85,161,1,5
44,32,30,188,1,5
38,0,40,204,1,5
54,42,10,211,1,5
61,50,30,251,1,5
97,60,85,267,1,5
93,65,85,290,1,5
70,95,30,308,1,5
87,65,55,330,1,5
86,66,55,336,1,5
5,42,65,342,1,5
95,62,80,343,1,5
6,40,69,360,1,5
58,38,5,362,1,5
99,55,80,366,1,5
25,25,52,382,1,5
98,58,75,403,1,5
28,23,55,406,1,5
80,85,25,449,0,5
34,8,45,455,1,5
