Number of routes:,3
Number of unassigned:,16

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
29,20,50,10,1,3
37,2,40,32,1,3
66,47,35,39,1,3
93,65,85,60,0,3
17,18,75,61,1,3
91,60,60,72,1,3
5,42,65,83,1,3
19,15,80,83,1,3
72,53,30,93,1,3
61,50,30,120,1,3
83,72,55,129,1,3
16,20,85,144,0,3
96,60,80,153,1,3
62,50,35,161,1,3
41,35,32,181,1,3
53,44,5,192,1,3
52,25,35,205,1,3
43,33,35,213,1,3
34,8,45,227,1,3
97,60,85,246,0,3
50,26,32,258,1,3
100,55,85,267,1,3
45,30,30,282,1,3
38,0,40,291,1,3
46,30,32,308,1,3
59,38,15,337,1,3
88,65,60,341,1,3
49,28,35,354,1,3
87,65,55,381,1,3
64,48,30,381,1,3
15,20,80,387,1,3
8,38,68,387,1,3
89,63,58,394,1,3
71,95,35,399,0,3
36,5,45,408,0,3
79,87,30,433,0,3
12,25,85,436,1,3
85,68,60,448,1,3
39,0,45,474,0,3
58,38,5,478,0,3
