Number of routes:,2
Number of unassigned:,8

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
20,30,50,28,1,2
27,23,52,42,1,2
30,20,55,68,1,2
100,55,85,71,1,2
94,65,82,92,0,2
22,28,52,101,1,2
18,15,75,182,0,2
66,47,35,196,1,2
40,35,30,210,1,2
88,65,60,226,1,2
87,65,55,231,1,2
2,45,70,260,1,2
7,40,66,271,1,2
56,40,5,287,1,2
14,22,85,289,0,2
1,45,68,297,1,2
46,30,32,323,1,2
31,10,35,323,1,2
38,0,40,342,1,2
65,48,40,377,1,2
21,30,52,383,1,2
25,25,52,432,1,2
35,5,35,433,1,2
98,58,75,440,1,2
3,42,66,457,1,2
53,44,5,477,0,2
