Number of routes:,2
Number of unassigned:,24

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
89,63,58,37,1,2
51,25,30,47,1,2
68,45,30,78,1,2
44,32,30,87,1,2
94,65,82,87,0,2
80,85,25,88,0,2
24,25,50,90,1,2
83,72,55,112,1,2
2,45,70,126,1,2
8,38,68,138,1,2
65,48,40,146,1,2
30,20,55,158,1,2
69,45,35,180,1,2
76,90,35,185,0,2
26,25,55,187,1,2
31,10,35,201,0,2
86,66,55,231,1,2
13,22,75,239,1,2
60,35,5,319,0,2
38,0,40,321,0,2
81,85,35,323,0,2
18,15,75,336,0,2
1,45,68,358,1,2
10,35,66,364,1,2
74,53,35,365,1,2
84,70,58,367,1,2
25,25,52,382,1,2
99,55,80,391,0,2
54,42,10,407,0,2
77,88,30,433,0,2
48,28,30,443,1,2
19,15,80,450,0,2
46,30,32,452,1,2
59,38,15,467,1,2
