Number of routes:,4
Number of unassigned:,14

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
43,33,35,3,1,4
83,72,55,8,1,4
10,35,66,9,1,4
71,95,35,12,0,4
28,23,55,22,1,4
1,45,68,33,1,4
87,65,55,35,1,4
92,67,85,41,1,4
36,5,45,52,1,4
78,88,35,52,0,4
15,20,80,53,0,4
59,38,15,63,1,4
58,38,5,75,1,4
30,20,55,96,1,4
88,65,60,98,1,4
19,15,80,102,1,4
95,62,80,135,1,4
54,42,10,142,1,4
69,45,35,143,1,4
5,42,65,175,1,4
34,8,45,181,1,4
8,38,68,184,1,4
99,55,80,186,1,4
81,85,35,190,0,4
86,66,55,207,1,4
56,40,5,212,1,4
2,45,70,226,1,4
27,23,52,229,1,4
91,60,60,234,1,4
98,58,75,238,1,4
50,26,32,242,1,4
13,22,75,248,1,4
64,48,30,275,1,4
31,10,35,277,1,4
60,35,5,279,0,4
20,30,50,334,1,4
46,30,32,337,1,4
40,35,30,341,1,4
70,95,30,433,0,4
80,85,25,464,0,4
