Number of routes:,3
Number of unassigned:,20

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
83,72,55,12,1,3
52,25,35,17,1,3
34,8,45,18,1,3
70,95,30,22,0,3
2,45,70,33,1,3
66,47,35,40,1,3
44,32,30,43,1,3
16,20,85,47,0,3
38,0,40,61,0,3
24,25,50,75,1,3
99,55,80,75,0,3
6,40,69,89,1,3
54,42,10,94,0,3
37,2,40,95,1,3
11,35,69,97,1,3
93,65,85,101,1,3
84,70,58,105,1,3
85,68,60,116,1,3
80,85,25,120,0,3
29,20,50,154,1,3
50,26,32,171,1,3
35,5,35,174,1,3
10,35,66,182,1,3
74,53,35,183,1,3
46,30,32,194,1,3
82,75,55,209,1,3
68,45,30,233,1,3
59,38,15,238,1,3
45,30,30,244,1,3
79,87,30,249,0,3
1,45,68,264,1,3
23,28,55,283,1,3
67,47,40,288,1,3
95,62,80,302,1,3
94,65,82,305,1,3
92,67,85,345,0,3
96,60,80,355,1,3
48,28,30,358,1,3
3,42,66,360,1,3
86,66,55,365,1,3
30,20,55,394,1,3
51,25,30,400,1,3
58,38,5,400,0,3
56,40,5,428,1,3
63,50,40,458,1,3
32,10,40,479,0,3
