Number of routes:,5
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
10,35,66,20,1,5
71,95,35,24,1,5
97,60,85,24,1,5
20,30,50,30,1,5
42,33,32,35,1,5
28,23,55,68,1,5
86,66,55,77,1,5
75,45,65,78,1,5
94,65,82,82,1,5
87,65,55,88,1,5
39,0,45,114,1,5
82,75,55,121,1,5
81,85,35,124,1,5
56,40,5,149,1,5
53,44,5,170,1,5
11,35,69,176,1,5
5,42,65,189,1,5
69,45,35,220,1,5
98,58,75,239,1,5
36,5,45,254,1,5
64,48,30,259,1,5
13,22,75,271,1,5
59,38,15,275,1,5
16,20,85,280,1,5
58,38,5,305,1,5
21,30,52,316,1,5
50,26,32,325,1,5
12,25,85,327,1,5
54,42,10,337,1,5
62,50,35,345,1,5
73,92,30,355,1,5
14,22,85,386,1,5
23,28,55,404,1,5
67,47,40,407,1,5
6,40,69,413,1,5
74,53,35,417,1,5
33,8,40,449,1,5
26,25,55,463,1,5
48,28,30,472,1,5
