Number of routes:,5
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
69,45,35,3,1,5
90,60,55,32,1,5
71,95,35,35,1,5
17,18,75,48,1,5
41,35,32,54,1,5
81,85,35,55,0,5
22,28,52,56,1,5
85,68,60,56,1,5
87,65,55,58,1,5
25,25,52,64,1,5
36,5,45,64,1,5
15,20,80,92,1,5
89,63,58,111,1,5
11,35,69,117,1,5
38,0,40,143,1,5
68,45,30,158,1,5
1,45,68,181,1,5
74,53,35,196,1,5
23,28,55,200,1,5
31,10,35,206,1,5
3,42,66,221,1,5
77,88,30,239,1,5
5,42,65,261,1,5
53,44,5,285,1,5
95,62,80,297,1,5
34,8,45,318,1,5
21,30,52,339,1,5
75,45,65,341,1,5
58,38,5,360,1,5
92,67,85,393,1,5
18,15,75,398,1,5
40,35,30,420,1,5
49,28,35,439,1,5
24,25,50,468,1,5
