Number of routes:,4
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
29,20,50,2,1,4
99,55,80,9,0,4
48,28,30,10,1,4
40,35,30,25,1,4
81,85,35,26,0,4
85,68,60,31,1,4
33,8,40,45,1,4
50,26,32,56,1,4
79,87,30,60,1,4
76,90,35,60,1,4
83,72,55,62,1,4
63,50,40,67,1,4
6,40,69,88,1,4
66,47,35,94,1,4
17,18,75,125,1,4
93,65,85,132,1,4
1,45,68,135,1,4
35,5,35,145,1,4
86,66,55,182,1,4
69,45,35,185,1,4
13,22,75,194,1,4
75,45,65,211,1,4
11,35,69,216,1,4
31,10,35,220,1,4
26,25,55,221,1,4
77,88,30,243,0,4
10,35,66,245,1,4
7,40,66,268,1,4
64,48,30,269,1,4
73,92,30,274,1,4
62,50,35,295,1,4
59,38,15,319,1,4
53,44,5,319,1,4
97,60,85,329,0,4
70,95,30,336,0,4
100,55,85,360,1,4
15,20,80,362,0,4
54,42,10,363,1,4
38,0,40,376,1,4
36,5,45,420,1,4
94,65,82,429,1,4
39,0,45,438,1,4
88,65,60,441,1,4
87,65,55,445,1,4
42,33,32,457,1,4
41,35,32,461,1,4
52,25,35,466,1,4
49,28,35,476,1,4
