Number of routes:,3
Number of unassigned:,14

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
15,20,80,3,1,3
69,45,35,5,1,3
62,50,35,29,1,3
50,26,32,36,1,3
83,72,55,52,1,3
77,88,30,52,0,3
22,28,52,69,1,3
80,85,25,85,0,3
72,53,30,98,1,3
59,38,15,101,1,3
55,42,15,109,1,3
99,55,80,119,1,3
90,60,55,145,1,3
10,35,66,163,1,3
76,90,35,181,0,3
8,38,68,190,1,3
41,35,32,211,1,3
32,10,40,211,1,3
16,20,85,212,1,3
37,2,40,214,1,3
70,95,30,216,0,3
1,45,68,217,1,3
78,88,35,229,0,3
88,65,60,244,1,3
26,25,55,247,1,3
89,63,58,254,1,3
79,87,30,268,0,3
27,23,52,293,1,3
39,0,45,340,1,3
13,22,75,355,1,3
97,60,85,381,1,3
43,33,35,389,1,3
81,85,35,400,1,3
67,47,40,434,1,3
47,30,35,454,1,3
2,45,70,468,1,3
14,22,85,479,0,3
