Number of routes:,2
Number of unassigned:,18

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
73,92,30,9,0,2
23,28,55,12,1,2
90,60,55,17,1,2
39,0,45,27,0,2
74,53,35,39,1,2
63,50,40,59,1,2
65,48,40,65,1,2
97,60,85,65,1,2
8,38,68,72,1,2
96,60,80,74,1,2
3,42,66,74,1,2
85,68,60,81,1,2
37,2,40,103,0,2
78,88,35,104,0,2
71,95,35,106,0,2
15,20,80,114,0,2
36,5,45,129,0,2
58,38,5,147,1,2
27,23,52,162,1,2
69,45,35,166,1,2
72,53,30,171,1,2
62,50,35,254,1,2
33,8,40,262,1,2
77,88,30,279,0,2
16,20,85,296,1,2
18,15,75,307,1,2
91,60,60,319,1,2
93,65,85,326,1,2
26,25,55,382,1,2
66,47,35,383,1,2
53,44,5,418,1,2
52,25,35,431,1,2
98,58,75,440,0,2
4,42,68,471,1,2
