Number of routes:,1
Number of unassigned:,34

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
20,30,50,0,1,1
49,28,35,7,1,1
29,20,50,19,1,1
68,45,30,21,1,1
88,65,60,50,0,1
84,70,58,52,0,1
54,42,10,54,0,1
3,42,66,67,0,1
25,25,52,71,1,1
44,32,30,85,1,1
42,33,32,94,1,1
62,50,35,116,0,1
23,28,55,121,1,1
83,72,55,134,0,1
50,26,32,161,1,1
99,55,80,162,0,1
19,15,80,177,0,1
46,30,32,185,1,1
65,48,40,193,1,1
40,35,30,235,1,1
87,65,55,258,0,1
91,60,60,259,0,1
96,60,80,260,0,1
34,8,45,261,0,1
35,5,35,271,0,1
43,33,35,275,1,1
82,75,55,298,0,1
21,30,52,300,1,1
4,42,68,318,1,1
8,38,68,320,1,1
5,42,65,337,1,1
9,38,70,345,1,1
10,35,66,353,1,1
58,38,5,359,0,1
16,20,85,368,0,1
47,30,35,449,1,1
30,20,55,451,1,1
73,92,30,462,0,1
24,25,50,474,1,1
