Number of routes:,4
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
29,20,50,10,1,4
71,95,35,18,0,4
92,67,85,23,1,4
30,20,55,34,1,4
86,66,55,40,1,4
82,75,55,48,1,4
72,53,30,51,1,4
41,35,32,68,1,4
15,20,80,79,1,4
21,30,52,88,1,4
61,50,30,114,1,4
93,65,85,131,1,4
55,42,15,150,1,4
91,60,60,152,1,4
77,88,30,153,0,4
44,32,30,166,1,4
97,60,85,166,1,4
24,25,50,197,1,4
6,40,69,205,1,4
12,25,85,221,1,4
48,28,30,229,1,4
59,38,15,231,1,4
96,60,80,237,1,4
34,8,45,261,1,4
63,50,40,263,1,4
64,48,30,265,1,4
52,25,35,279,1,4
68,45,30,298,1,4
13,22,75,302,1,4
95,62,80,317,0,4
60,35,5,325,1,4
17,18,75,336,1,4
69,45,35,352,1,4
51,25,30,354,1,4
74,53,35,362,1,4
37,2,40,393,1,4
66,47,35,473,1,4
4,42,68,474,1,4
