Number of routes:,3
Number of unassigned:,8

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
32,10,40,15,1,3
82,75,55,40,1,3
84,70,58,54,1,3
20,30,50,67,1,3
27,23,52,77,1,3
10,35,66,95,1,3
62,50,35,102,1,3
57,40,15,122,1,3
9,38,70,137,1,3
40,35,30,143,1,3
48,28,30,144,1,3
58,38,5,160,1,3
12,25,85,171,0,3
99,55,80,172,1,3
64,48,30,173,1,3
39,0,45,173,0,3
70,95,30,196,0,3
34,8,45,212,1,3
13,22,75,231,1,3
21,30,52,238,1,3
97,60,85,260,1,3
24,25,50,262,1,3
23,28,55,283,1,3
19,15,80,320,1,3
75,45,65,340,1,3
79,87,30,345,1,3
73,92,30,372,1,3
38,0,40,395,1,3
77,88,30,437,0,3
91,60,60,450,1,3
89,63,58,459,1,3
30,20,55,472,1,3
