Number of routes:,3
Number of unassigned:,18

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
24,25,50,20,1,3
2,45,70,23,1,3
75,45,65,25,1,3
37,2,40,48,0,3
15,20,80,52,0,3
95,62,80,55,1,3
85,68,60,56,1,3
99,55,80,60,1,3
80,85,25,74,0,3
11,35,69,75,1,3
39,0,45,77,1,3
79,87,30,85,0,3
31,10,35,91,1,3
26,25,55,92,1,3
74,53,35,108,1,3
20,30,50,108,1,3
93,65,85,118,0,3
69,45,35,120,1,3
76,90,35,155,0,3
22,28,52,164,1,3
28,23,55,176,1,3
81,85,35,184,1,3
32,10,40,185,1,3
73,92,30,186,1,3
16,20,85,189,0,3
61,50,30,196,1,3
3,42,66,227,1,3
78,88,35,235,1,3
83,72,55,292,1,3
96,60,80,297,1,3
70,95,30,298,0,3
56,40,5,317,1,3
9,38,70,333,1,3
66,47,35,349,1,3
35,5,35,359,0,3
67,47,40,385,1,3
71,95,35,386,1,3
89,63,58,387,1,3
42,33,32,404,1,3
60,35,5,422,1,3
