Number of routes:,4
Number of unassigned:,10

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
6,40,69,6,1,4
16,20,85,7,1,4
95,62,80,10,1,4
89,63,58,22,1,4
17,18,75,36,1,4
69,45,35,69,1,4
66,47,35,69,1,4
88,65,60,77,1,4
84,70,58,91,1,4
71,95,35,101,0,4
15,20,80,104,1,4
56,40,5,121,1,4
55,42,15,124,1,4
32,10,40,139,1,4
70,95,30,156,0,4
12,25,85,158,1,4
81,85,35,161,0,4
50,26,32,167,1,4
73,92,30,182,1,4
3,42,66,193,1,4
61,50,30,199,1,4
74,53,35,212,1,4
41,35,32,224,1,4
51,25,30,227,1,4
4,42,68,228,1,4
100,55,85,231,1,4
5,42,65,254,1,4
59,38,15,255,1,4
90,60,55,261,1,4
97,60,85,281,1,4
93,65,85,336,1,4
91,60,60,356,1,4
36,5,45,358,1,4
76,90,35,368,0,4
67,47,40,378,1,4
87,65,55,384,1,4
58,38,5,396,1,4
8,38,68,402,1,4
35,5,35,445,1,4
94,65,82,467,0,4
