Number of routes:,5
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
59,38,15,1,1,5
9,38,70,10,1,5
25,25,52,16,1,5
6,40,69,19,1,5
89,63,58,41,1,5
41,35,32,50,1,5
17,18,75,50,1,5
18,15,75,51,1,5
76,90,35,55,1,5
92,67,85,68,1,5
4,42,68,70,1,5
95,62,80,80,1,5
93,65,85,98,1,5
20,30,50,109,1,5
94,65,82,119,1,5
47,30,35,138,1,5
52,25,35,139,1,5
71,95,35,161,0,5
66,47,35,163,1,5
27,23,52,180,1,5
85,68,60,183,1,5
14,22,85,204,1,5
31,10,35,205,1,5
34,8,45,207,1,5
73,92,30,210,0,5
98,58,75,213,1,5
58,38,5,217,1,5
7,40,66,263,1,5
82,75,55,297,1,5
22,28,52,310,1,5
90,60,55,327,1,5
1,45,68,349,1,5
29,20,50,367,1,5
48,28,30,374,1,5
65,48,40,390,1,5
12,25,85,396,1,5
38,0,40,396,1,5
19,15,80,409,1,5
43,33,35,443,1,5
13,22,75,448,1,5
