Number of routes:,5
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
64,48,30,41,1,5
28,23,55,61,1,5
37,2,40,66,1,5
32,10,40,80,1,5
15,20,80,93,1,5
63,50,40,94,1,5
21,30,52,96,1,5
39,0,45,97,1,5
94,65,82,105,1,5
1,45,68,106,1,5
51,25,30,108,1,5
87,65,55,112,1,5
100,55,85,135,1,5
86,66,55,138,1,5
3,42,66,144,1,5
42,33,32,158,1,5
49,28,35,170,1,5
50,26,32,173,1,5
20,30,50,230,1,5
66,47,35,234,1,5
25,25,52,242,1,5
91,60,60,245,1,5
5,42,65,253,1,5
43,33,35,278,1,5
45,30,30,315,1,5
2,45,70,355,1,5
85,68,60,365,1,5
68,45,30,381,1,5
30,20,55,394,1,5
47,30,35,406,1,5
69,45,35,412,1,5
34,8,45,425,1,5
70,95,30,428,0,5
36,5,45,431,1,5
