Number of routes:,3
Number of unassigned:,10

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
49,28,35,5,1,3
11,35,69,9,1,3
33,8,40,18,1,3
40,35,30,22,1,3
10,35,66,26,1,3
21,30,52,44,1,3
4,42,68,53,1,3
55,42,15,57,1,3
96,60,80,60,0,3
63,50,40,70,1,3
47,30,35,70,1,3
80,85,25,78,0,3
18,15,75,92,0,3
54,42,10,100,1,3
72,53,30,101,1,3
48,28,30,104,1,3
23,28,55,118,1,3
37,2,40,121,1,3
81,85,35,121,0,3
17,18,75,139,1,3
70,95,30,156,0,3
99,55,80,210,1,3
26,25,55,221,1,3
6,40,69,240,1,3
15,20,80,252,1,3
43,33,35,277,1,3
22,28,52,289,1,3
25,25,52,293,1,3
34,8,45,303,1,3
5,42,65,308,1,3
50,26,32,347,1,3
90,60,55,347,1,3
14,22,85,358,1,3
20,30,50,421,1,3
13,22,75,442,1,3
87,65,55,455,1,3
42,33,32,462,1,3
51,25,30,466,1,3
52,25,35,467,1,3
