Number of routes:,5
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
62,50,35,5,1,5
61,50,30,56,1,5
82,75,55,57,1,5
27,23,52,70,1,5
14,22,85,72,1,5
73,92,30,88,1,5
75,45,65,100,1,5
54,42,10,110,1,5
97,60,85,112,1,5
30,20,55,129,1,5
38,0,40,130,1,5
7,40,66,130,1,5
6,40,69,139,1,5
15,20,80,168,1,5
18,15,75,180,1,5
59,38,15,180,1,5
40,35,30,181,1,5
94,65,82,202,1,5
42,33,32,213,1,5
29,20,50,221,1,5
33,8,40,243,1,5
13,22,75,251,1,5
35,5,35,253,1,5
67,47,40,263,1,5
41,35,32,291,1,5
1,45,68,299,1,5
9,38,70,314,1,5
52,25,35,314,1,5
26,25,55,317,1,5
10,35,66,328,1,5
72,53,30,333,1,5
28,23,55,337,1,5
66,47,35,363,1,5
85,68,60,384,1,5
21,30,52,404,1,5
24,25,50,405,1,5
