Number of routes:,1
Number of unassigned:,40

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
66,47,35,4,1,1
18,15,75,24,0,1
97,60,85,30,0,1
20,30,50,35,1,1
3,42,66,40,1,1
58,38,5,43,0,1
12,25,85,50,0,1
9,38,70,66,1,1
84,70,58,70,0,1
19,15,80,72,0,1
99,55,80,76,0,1
25,25,52,78,1,1
91,60,60,86,0,1
51,25,30,97,1,1
74,53,35,98,0,1
46,30,32,104,1,1
42,33,32,108,1,1
28,23,55,141,0,1
63,50,40,155,1,1
1,45,68,176,1,1
36,5,45,184,0,1
53,44,5,187,0,1
17,18,75,202,0,1
61,50,30,219,0,1
85,68,60,243,1,1
52,25,35,243,0,1
89,63,58,244,1,1
22,28,52,262,0,1
6,40,69,271,1,1
82,75,55,343,0,1
4,42,68,366,1,1
5,42,65,367,1,1
23,28,55,376,1,1
26,25,55,392,1,1
68,45,30,402,0,1
80,85,25,438,0,1
39,0,45,462,1,1
78,88,35,462,0,1
34,8,45,467,1,1
