Number of routes:,2
Number of unassigned:,30

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
48,28,30,7,1,2
81,85,35,7,0,2
80,85,25,8,0,2
79,87,30,17,0,2
28,23,55,19,1,2
97,60,85,25,1,2
69,45,35,25,1,2
100,55,85,39,1,2
38,0,40,51,0,2
56,40,5,62,0,2
8,38,68,74,0,2
46,30,32,85,1,2
82,75,55,95,0,2
29,20,50,99,1,2
30,20,55,106,1,2
60,35,5,113,1,2
96,60,80,158,0,2
15,20,80,167,0,2
4,42,68,169,1,2
27,23,52,174,1,2
32,10,40,175,1,2
18,15,75,186,1,2
34,8,45,188,1,2
13,22,75,196,1,2
94,65,82,233,0,2
61,50,30,245,1,2
93,65,85,267,0,2
16,20,85,305,1,2
9,38,70,307,1,2
47,30,35,310,1,2
92,67,85,331,0,2
59,38,15,335,1,2
85,68,60,335,0,2
64,48,30,367,1,2
33,8,40,368,0,2
1,45,68,382,1,2
52,25,35,385,1,2
20,30,50,404,1,2
62,50,35,434,1,2
12,25,85,447,1,2
19,15,80,451,0,2
