Number of routes:,3
Number of unassigned:,16

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
94,65,82,3,0,3
46,30,32,14,1,3
12,25,85,16,1,3
36,5,45,32,1,3
100,55,85,65,1,3
24,25,50,89,1,3
18,15,75,115,1,3
44,32,30,118,1,3
49,28,35,126,1,3
56,40,5,136,0,3
43,33,35,138,1,3
33,8,40,140,1,3
38,0,40,142,1,3
41,35,32,148,1,3
20,30,50,163,1,3
63,50,40,172,1,3
78,88,35,186,1,3
60,35,5,197,1,3
70,95,30,244,0,3
13,22,75,261,1,3
81,85,35,268,0,3
29,20,50,286,1,3
21,30,52,289,1,3
6,40,69,292,1,3
14,22,85,310,1,3
92,67,85,325,0,3
69,45,35,329,1,3
89,63,58,337,1,3
28,23,55,342,1,3
85,68,60,343,1,3
19,15,80,357,1,3
97,60,85,368,1,3
7,40,66,383,1,3
17,18,75,402,1,3
37,2,40,465,0,3
68,45,30,469,1,3
80,85,25,470,0,3
45,30,30,474,1,3
86,66,55,474,1,3
79,87,30,477,0,3
