Number of routes:,4
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
46,30,32,0,1,4
9,38,70,11,1,4
6,40,69,13,1,4
81,85,35,25,1,4
66,47,35,37,1,4
3,42,66,43,1,4
78,88,35,87,0,4
89,63,58,90,1,4
17,18,75,111,1,4
83,72,55,116,1,4
8,38,68,118,1,4
53,44,5,122,1,4
22,28,52,126,1,4
91,60,60,148,1,4
92,67,85,154,1,4
24,25,50,163,1,4
51,25,30,178,1,4
100,55,85,220,1,4
68,45,30,291,1,4
72,53,30,308,1,4
14,22,85,318,1,4
36,5,45,320,1,4
20,30,50,351,1,4
13,22,75,374,1,4
28,23,55,390,1,4
97,60,85,396,1,4
5,42,65,404,1,4
34,8,45,406,1,4
61,50,30,411,1,4
48,28,30,447,1,4
64,48,30,451,1,4
62,50,35,459,1,4
