Number of routes:,5
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
79,87,30,9,1,5
12,25,85,15,1,5
29,20,50,22,1,5
80,85,25,23,0,5
98,58,75,34,1,5
11,35,69,38,1,5
33,8,40,41,1,5
5,42,65,55,1,5
31,10,35,56,1,5
96,60,80,74,1,5
24,25,50,84,1,5
89,63,58,87,1,5
27,23,52,87,1,5
85,68,60,90,1,5
13,22,75,97,1,5
14,22,85,105,1,5
41,35,32,112,1,5
18,15,75,116,1,5
62,50,35,143,1,5
100,55,85,154,1,5
53,44,5,157,1,5
60,35,5,172,1,5
64,48,30,191,1,5
71,95,35,191,1,5
57,40,15,207,1,5
78,88,35,220,1,5
83,72,55,222,1,5
46,30,32,230,1,5
47,30,35,234,1,5
6,40,69,245,1,5
90,60,55,279,1,5
84,70,58,290,1,5
1,45,68,338,1,5
65,48,40,348,1,5
54,42,10,356,1,5
8,38,68,361,1,5
74,53,35,418,1,5
67,47,40,440,1,5
9,38,70,454,1,5
88,65,60,455,1,5
42,33,32,455,1,5
58,38,5,461,1,5
