Number of routes:,4
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
96,60,80,16,0,4
62,50,35,36,1,4
32,10,40,41,1,4
80,85,25,45,0,4
40,35,30,50,1,4
81,85,35,50,0,4
77,88,30,57,0,4
85,68,60,61,1,4
2,45,70,72,1,4
16,20,85,75,1,4
74,53,35,76,1,4
30,20,55,78,1,4
34,8,45,82,1,4
15,20,80,84,1,4
79,87,30,86,0,4
43,33,35,106,1,4
67,47,40,121,1,4
31,10,35,123,1,4
58,38,5,130,1,4
38,0,40,133,1,4
17,18,75,143,1,4
47,30,35,171,1,4
35,5,35,198,1,4
29,20,50,213,1,4
28,23,55,221,1,4
94,65,82,224,1,4
90,60,55,228,1,4
36,5,45,229,1,4
73,92,30,286,0,4
24,25,50,307,1,4
93,65,85,316,1,4
14,22,85,320,1,4
69,45,35,328,1,4
99,55,80,340,1,4
7,40,66,374,1,4
71,95,35,378,1,4
100,55,85,399,1,4
10,35,66,399,1,4
26,25,55,466,1,4
