Number of routes:,2
Number of unassigned:,30

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
71,95,35,5,0,2
12,25,85,8,1,2
76,90,35,12,0,2
15,20,80,17,1,2
55,42,15,27,0,2
25,25,52,40,1,2
69,45,35,42,1,2
38,0,40,51,0,2
82,75,55,62,0,2
51,25,30,86,1,2
93,65,85,95,0,2
61,50,30,107,1,2
73,92,30,120,0,2
50,26,32,122,1,2
40,35,30,136,1,2
4,42,68,163,1,2
94,65,82,163,0,2
56,40,5,163,0,2
72,53,30,177,0,2
87,65,55,179,1,2
90,60,55,186,1,2
89,63,58,199,1,2
16,20,85,206,0,2
43,33,35,210,1,2
75,45,65,213,1,2
26,25,55,223,1,2
28,23,55,229,1,2
19,15,80,270,0,2
36,5,45,274,1,2
53,44,5,289,1,2
33,8,40,300,1,2
18,15,75,339,0,2
54,42,10,347,1,2
60,35,5,351,1,2
66,47,35,356,1,2
86,66,55,356,0,2
3,42,66,371,1,2
65,48,40,374,1,2
67,47,40,376,1,2
85,68,60,432,1,2
10,35,66,434,1,2
99,55,80,438,1,2
44,32,30,445,1,2
34,8,45,466,0,2
