Number of routes:,4
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
17,18,75,57,1,4
23,28,55,60,1,4
1,45,68,63,1,4
65,48,40,66,1,4
62,50,35,72,1,4
38,0,40,77,1,4
9,38,70,79,1,4
53,44,5,106,1,4
66,47,35,122,1,4
89,63,58,157,1,4
85,68,60,167,1,4
81,85,35,206,1,4
3,42,66,207,1,4
37,2,40,210,1,4
24,25,50,221,1,4
58,38,5,236,1,4
64,48,30,248,1,4
8,38,68,297,1,4
55,42,15,300,1,4
77,88,30,312,0,4
27,23,52,329,1,4
79,87,30,330,1,4
51,25,30,346,1,4
84,70,58,358,1,4
2,45,70,359,1,4
92,67,85,359,1,4
28,23,55,398,1,4
30,20,55,425,1,4
48,28,30,449,1,4
33,8,40,464,1,4
