Number of routes:,4
Number of unassigned:,6

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
38,0,40,15,1,4
55,42,15,18,1,4
7,40,66,20,1,4
56,40,5,51,1,4
63,50,40,67,1,4
46,30,32,71,1,4
5,42,65,81,1,4
10,35,66,95,1,4
67,47,40,108,1,4
35,5,35,116,1,4
44,32,30,124,1,4
42,33,32,124,1,4
41,35,32,124,1,4
24,25,50,141,1,4
21,30,52,148,1,4
89,63,58,155,1,4
50,26,32,158,1,4
64,48,30,165,1,4
15,20,80,172,0,4
54,42,10,182,1,4
80,85,25,182,0,4
82,75,55,192,1,4
81,85,35,197,1,4
90,60,55,198,1,4
77,88,30,200,1,4
73,92,30,202,1,4
59,38,15,218,1,4
25,25,52,220,1,4
32,10,40,237,1,4
97,60,85,253,1,4
69,45,35,271,1,4
43,33,35,313,1,4
1,45,68,321,1,4
88,65,60,355,1,4
31,10,35,370,1,4
39,0,45,386,1,4
85,68,60,386,1,4
33,8,40,452,1,4
16,20,85,459,0,4
45,30,30,465,1,4
75,45,65,479,1,4
