Number of routes:,1
Number of unassigned:,50

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
18,15,75,1,0,1
80,85,25,17,0,1
90,60,55,24,0,1
41,35,32,36,1,1
20,30,50,38,1,1
55,42,15,42,0,1
23,28,55,60,1,1
51,25,30,70,1,1
29,20,50,96,1,1
78,88,35,96,0,1
33,8,40,103,0,1
22,28,52,109,1,1
14,22,85,110,0,1
97,60,85,111,0,1
38,0,40,133,0,1
6,40,69,136,1,1
95,62,80,155,0,1
89,63,58,162,0,1
31,10,35,168,0,1
77,88,30,179,0,1
86,66,55,185,0,1
50,26,32,195,0,1
10,35,66,199,1,1
65,48,40,207,1,1
1,45,68,222,1,1
57,40,15,228,0,1
9,38,70,245,1,1
24,25,50,256,1,1
32,10,40,261,0,1
94,65,82,276,0,1
93,65,85,286,0,1
12,25,85,286,0,1
46,30,32,311,1,1
4,42,68,350,1,1
60,35,5,369,0,1
71,95,35,372,0,1
39,0,45,396,0,1
85,68,60,439,1,1
96,60,80,467,0,1
70,95,30,471,0,1
