Number of routes:,4
Number of unassigned:,12

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
61,50,30,15,1,4
93,65,85,29,1,4
96,60,80,33,1,4
33,8,40,37,0,4
16,20,85,54,1,4
34,8,45,65,1,4
10,35,66,67,1,4
97,60,85,71,1,4
99,55,80,81,1,4
76,90,35,83,0,4
67,47,40,106,1,4
72,53,30,107,1,4
13,22,75,122,1,4
90,60,55,125,1,4
52,25,35,129,1,4
58,38,5,131,0,4
75,45,65,141,1,4
37,2,40,144,1,4
8,38,68,146,1,4
73,92,30,161,0,4
24,25,50,164,1,4
2,45,70,172,1,4
39,0,45,177,1,4
91,60,60,179,1,4
38,0,40,228,1,4
20,30,50,243,1,4
92,67,85,249,1,4
42,33,32,271,1,4
87,65,55,281,1,4
53,44,5,302,1,4
47,30,35,327,1,4
80,85,25,367,1,4
70,95,30,372,0,4
30,20,55,388,1,4
51,25,30,394,1,4
48,28,30,421,1,4
9,38,70,422,1,4
71,95,35,423,1,4
36,5,45,430,1,4
43,33,35,431,1,4
11,35,69,455,1,4
25,25,52,471,1,4
31,10,35,477,0,4
