Number of routes:,4
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
95,62,80,65,1,4
54,42,10,74,1,4
48,28,30,82,1,4
88,65,60,117,1,4
60,35,5,118,1,4
15,20,80,122,1,4
11,35,69,135,1,4
78,88,35,141,1,4
40,35,30,186,1,4
100,55,85,191,1,4
83,72,55,191,1,4
94,65,82,205,1,4
6,40,69,226,1,4
4,42,68,237,1,4
37,2,40,245,1,4
1,45,68,259,1,4
51,25,30,260,1,4
80,85,25,260,0,4
87,65,55,265,1,4
97,60,85,279,0,4
55,42,15,292,1,4
12,25,85,302,1,4
61,50,30,323,1,4
90,60,55,325,1,4
93,65,85,329,1,4
98,58,75,367,1,4
91,60,60,385,1,4
72,53,30,395,1,4
85,68,60,412,1,4
35,5,35,427,1,4
50,26,32,451,1,4
45,30,30,455,1,4
28,23,55,459,1,4
