Number of routes:,3
Number of unassigned:,8

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
13,22,75,3,1,3
75,45,65,5,1,3
51,25,30,12,1,3
17,18,75,27,1,3
52,25,35,31,1,3
94,65,82,51,0,3
18,15,75,70,1,3
56,40,5,74,1,3
3,42,66,87,1,3
80,85,25,96,0,3
84,70,58,98,1,3
89,63,58,106,1,3
10,35,66,149,1,3
20,30,50,156,1,3
91,60,60,164,1,3
23,28,55,168,1,3
88,65,60,171,1,3
60,35,5,174,1,3
47,30,35,181,1,3
96,60,80,213,1,3
87,65,55,217,1,3
35,5,35,257,1,3
5,42,65,270,1,3
19,15,80,271,0,3
49,28,35,273,1,3
30,20,55,278,1,3
86,66,55,290,1,3
55,42,15,295,1,3
2,45,70,314,1,3
72,53,30,317,1,3
61,50,30,317,1,3
37,2,40,340,1,3
12,25,85,346,1,3
14,22,85,369,0,3
39,0,45,410,1,3
64,48,30,419,1,3
97,60,85,424,1,3
40,35,30,446,1,3
