Number of routes:,2
Number of unassigned:,20

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
12,25,85,3,1,2
34,8,45,38,1,2
54,42,10,67,0,2
85,68,60,73,1,2
88,65,60,80,1,2
86,66,55,87,1,2
76,90,35,90,0,2
59,38,15,102,0,2
67,47,40,114,1,2
31,10,35,124,1,2
38,0,40,128,1,2
58,38,5,168,1,2
95,62,80,184,0,2
44,32,30,203,1,2
33,8,40,208,0,2
11,35,69,222,1,2
25,25,52,233,1,2
23,28,55,239,1,2
62,50,35,240,1,2
56,40,5,255,1,2
53,44,5,344,0,2
68,45,30,348,1,2
89,63,58,350,1,2
94,65,82,357,1,2
45,30,30,360,1,2
99,55,80,362,1,2
7,40,66,365,0,2
69,45,35,367,1,2
82,75,55,388,0,2
87,65,55,404,1,2
57,40,15,419,0,2
73,92,30,472,0,2
