Number of routes:,2
Number of unassigned:,34

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
87,65,55,9,1,2
63,50,40,12,1,2
66,47,35,15,1,2
55,42,15,32,1,2
41,35,32,32,1,2
13,22,75,40,0,2
38,0,40,42,0,2
20,30,50,77,1,2
47,30,35,83,1,2
83,72,55,99,1,2
61,50,30,112,1,2
71,95,35,118,0,2
1,45,68,136,1,2
45,30,30,147,1,2
24,25,50,148,1,2
81,85,35,152,0,2
26,25,55,161,1,2
79,87,30,172,0,2
53,44,5,189,0,2
93,65,85,200,0,2
16,20,85,208,0,2
17,18,75,228,1,2
77,88,30,229,0,2
27,23,52,239,1,2
8,38,68,263,1,2
48,28,30,266,1,2
15,20,80,272,0,2
64,48,30,272,0,2
43,33,35,297,1,2
7,40,66,302,1,2
34,8,45,304,0,2
90,60,55,311,1,2
56,40,5,317,0,2
85,68,60,318,1,2
76,90,35,330,0,2
23,28,55,334,1,2
46,30,32,340,1,2
39,0,45,348,0,2
25,25,52,354,1,2
73,92,30,379,0,2
98,58,75,392,1,2
30,20,55,400,1,2
70,95,30,433,0,2
65,48,40,438,1,2
19,15,80,445,1,2
