Number of routes:,2
Number of unassigned:,44

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
4,42,68,12,1,2
15,20,80,14,0,2
88,65,60,18,1,2
83,72,55,21,1,2
43,33,35,33,1,2
73,92,30,38,0,2
17,18,75,55,1,2
60,35,5,87,0,2
98,58,75,97,1,2
93,65,85,128,0,2
80,85,25,131,0,2
77,88,30,153,0,2
92,67,85,161,0,2
68,45,30,165,1,2
54,42,10,180,1,2
65,48,40,187,1,2
85,68,60,188,0,2
58,38,5,194,1,2
13,22,75,194,0,2
57,40,15,206,1,2
55,42,15,209,1,2
51,25,30,210,0,2
16,20,85,213,0,2
21,30,52,223,1,2
49,28,35,242,1,2
5,42,65,243,1,2
12,25,85,247,0,2
94,65,82,249,0,2
96,60,80,262,0,2
36,5,45,264,0,2
47,30,35,268,1,2
38,0,40,281,0,2
61,50,30,282,1,2
41,35,32,285,1,2
31,10,35,285,0,2
22,28,52,289,1,2
76,90,35,294,0,2
89,63,58,297,0,2
64,48,30,300,1,2
86,66,55,303,0,2
23,28,55,328,1,2
62,50,35,342,0,2
20,30,50,343,1,2
9,38,70,346,1,2
35,5,35,354,1,2
34,8,45,367,1,2
3,42,66,398,1,2
87,65,55,398,1,2
40,35,30,411,1,2
37,2,40,470,0,2
