Number of routes:,4
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
16,20,85,10,1,4
68,45,30,12,1,4
33,8,40,18,1,4
93,65,85,20,0,4
5,42,65,34,1,4
56,40,5,37,1,4
17,18,75,53,1,4
11,35,69,73,1,4
34,8,45,78,1,4
47,30,35,80,1,4
82,75,55,100,1,4
81,85,35,122,1,4
65,48,40,125,1,4
62,50,35,129,1,4
27,23,52,135,1,4
85,68,60,156,1,4
46,30,32,168,1,4
52,25,35,170,1,4
74,53,35,230,1,4
64,48,30,240,1,4
13,22,75,277,1,4
3,42,66,277,1,4
31,10,35,282,1,4
12,25,85,297,1,4
18,15,75,297,1,4
51,25,30,304,1,4
92,67,85,346,1,4
69,45,35,354,1,4
97,60,85,383,1,4
36,5,45,405,1,4
9,38,70,407,1,4
30,20,55,416,1,4
49,28,35,433,1,4
24,25,50,435,1,4
63,50,40,458,1,4
1,45,68,459,1,4
