Number of routes:,2
Number of unassigned:,16

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
65,48,40,25,1,2
8,38,68,50,1,2
60,35,5,67,0,2
19,15,80,68,1,2
3,42,66,80,1,2
67,47,40,85,1,2
74,53,35,89,1,2
32,10,40,108,0,2
68,45,30,110,1,2
85,68,60,110,0,2
43,33,35,113,1,2
22,28,52,134,1,2
66,47,35,150,1,2
38,0,40,157,1,2
35,5,35,170,1,2
33,8,40,191,0,2
15,20,80,193,0,2
5,42,65,216,1,2
88,65,60,233,1,2
75,45,65,238,1,2
64,48,30,246,1,2
89,63,58,261,1,2
87,65,55,279,1,2
28,23,55,290,1,2
20,30,50,311,1,2
77,88,30,327,0,2
45,30,30,341,1,2
10,35,66,397,1,2
70,95,30,398,0,2
93,65,85,411,1,2
29,20,50,443,1,2
59,38,15,463,1,2
18,15,75,472,0,2
