Number of routes:,1
Number of unassigned:,50

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
78,88,35,16,0,1
41,35,32,19,1,1
31,10,35,24,0,1
20,30,50,43,1,1
86,66,55,45,0,1
48,28,30,55,1,1
17,18,75,62,0,1
79,87,30,70,0,1
37,2,40,79,0,1
13,22,75,87,0,1
66,47,35,88,1,1
76,90,35,91,0,1
52,25,35,126,0,1
75,45,65,142,1,1
3,42,66,142,1,1
12,25,85,158,1,1
22,28,52,167,1,1
19,15,80,173,1,1
56,40,5,191,0,1
81,85,35,203,0,1
14,22,85,215,0,1
49,28,35,227,0,1
73,92,30,230,0,1
98,58,75,238,0,1
64,48,30,252,1,1
88,65,60,304,0,1
39,0,45,317,0,1
65,48,40,321,1,1
5,42,65,330,1,1
36,5,45,331,0,1
8,38,68,339,1,1
59,38,15,342,0,1
68,45,30,355,1,1
62,50,35,357,1,1
77,88,30,357,0,1
42,33,32,371,1,1
99,55,80,385,0,1
55,42,15,415,0,1
74,53,35,439,0,1
16,20,85,440,0,1
85,68,60,441,1,1
87,65,55,441,1,1
2,45,70,459,0,1
84,70,58,461,1,1
