Number of routes:,1
Number of unassigned:,38

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
47,30,35,10,1,1
46,30,32,19,1,1
48,28,30,19,1,1
43,33,35,19,1,1
90,60,55,22,0,1
24,25,50,26,1,1
22,28,52,28,1,1
12,25,85,46,0,1
72,53,30,72,0,1
99,55,80,84,0,1
50,26,32,92,1,1
59,38,15,104,0,1
71,95,35,105,0,1
74,53,35,120,1,1
58,38,5,120,0,1
23,28,55,177,1,1
76,90,35,178,0,1
14,22,85,185,0,1
42,33,32,187,1,1
31,10,35,218,0,1
86,66,55,230,0,1
30,20,55,233,1,1
15,20,80,243,0,1
11,35,69,259,1,1
10,35,66,270,1,1
19,15,80,287,0,1
96,60,80,301,0,1
67,47,40,318,1,1
6,40,69,323,1,1
79,87,30,350,0,1
16,20,85,367,0,1
25,25,52,374,1,1
20,30,50,379,1,1
7,40,66,383,1,1
88,65,60,389,1,1
32,10,40,439,0,1
61,50,30,451,1,1
41,35,32,453,1,1
13,22,75,455,0,1
36,5,45,470,0,1
