Number of routes:,2
Number of unassigned:,28

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
95,62,80,4,0,2
34,8,45,11,1,2
83,72,55,19,1,2
39,0,45,23,1,2
53,44,5,40,0,2
27,23,52,59,1,2
64,48,30,68,1,2
23,28,55,103,1,2
11,35,69,114,1,2
22,28,52,115,1,2
51,25,30,137,1,2
76,90,35,139,0,2
97,60,85,147,0,2
32,10,40,154,1,2
37,2,40,177,1,2
28,23,55,192,1,2
82,75,55,192,0,2
99,55,80,218,0,2
52,25,35,238,1,2
55,42,15,245,1,2
94,65,82,259,0,2
62,50,35,271,1,2
71,95,35,278,0,2
72,53,30,294,1,2
58,38,5,296,0,2
33,8,40,304,0,2
89,63,58,305,1,2
14,22,85,306,0,2
24,25,50,310,1,2
50,26,32,313,1,2
13,22,75,317,0,2
47,30,35,332,1,2
100,55,85,362,0,2
10,35,66,368,1,2
38,0,40,369,1,2
74,53,35,411,1,2
43,33,35,412,1,2
12,25,85,461,0,2
2,45,70,462,1,2
67,47,40,468,1,2
68,45,30,477,1,2
