Number of routes:,5
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
74,53,35,29,1,5
70,95,30,38,1,5
64,48,30,42,1,5
61,50,30,45,1,5
91,60,60,48,1,5
5,42,65,55,1,5
26,25,55,57,1,5
59,38,15,97,1,5
67,47,40,105,1,5
56,40,5,114,1,5
4,42,68,115,1,5
42,33,32,131,1,5
75,45,65,133,1,5
76,90,35,137,1,5
7,40,66,142,1,5
60,35,5,149,1,5
94,65,82,164,1,5
14,22,85,171,1,5
45,30,30,189,1,5
51,25,30,200,1,5
48,28,30,207,1,5
65,48,40,216,1,5
21,30,52,217,1,5
71,95,35,222,0,5
79,87,30,260,1,5
19,15,80,265,1,5
50,26,32,276,1,5
1,45,68,280,1,5
72,53,30,287,1,5
100,55,85,316,1,5
35,5,35,320,1,5
33,8,40,322,1,5
46,30,32,343,1,5
82,75,55,344,1,5
8,38,68,352,1,5
36,5,45,385,1,5
88,65,60,436,1,5
27,23,52,440,1,5
17,18,75,463,1,5
