Number of routes:,1
Number of unassigned:,34

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
7,40,66,1,1,1
45,30,30,5,0,1
78,88,35,15,0,1
93,65,85,19,0,1
28,23,55,27,0,1
89,63,58,35,0,1
1,45,68,38,1,1
67,47,40,39,1,1
58,38,5,42,0,1
9,38,70,46,1,1
88,65,60,58,0,1
61,50,30,79,1,1
95,62,80,96,0,1
83,72,55,118,0,1
4,42,68,171,1,1
6,40,69,187,1,1
71,95,35,192,0,1
23,28,55,214,1,1
32,10,40,244,0,1
42,33,32,247,1,1
59,38,15,261,1,1
92,67,85,288,0,1
62,50,35,310,1,1
24,25,50,330,1,1
98,58,75,337,0,1
22,28,52,357,1,1
70,95,30,361,0,1
43,33,35,365,1,1
90,60,55,366,0,1
44,32,30,403,1,1
76,90,35,452,0,1
54,42,10,462,1,1
31,10,35,475,0,1
