Number of routes:,1
Number of unassigned:,54

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
63,50,40,21,1,1
97,60,85,23,0,1
39,0,45,24,0,1
51,25,30,36,0,1
75,45,65,45,1,1
71,95,35,47,0,1
53,44,5,49,0,1
73,92,30,100,0,1
3,42,66,115,1,1
16,20,85,119,0,1
54,42,10,125,0,1
25,25,52,165,1,1
57,40,15,171,1,1
85,68,60,173,0,1
61,50,30,192,1,1
55,42,15,205,0,1
56,40,5,212,0,1
13,22,75,223,0,1
1,45,68,224,0,1
18,15,75,226,0,1
36,5,45,227,0,1
70,95,30,237,0,1
72,53,30,242,0,1
90,60,55,258,1,1
84,70,58,261,1,1
29,20,50,262,0,1
65,48,40,274,1,1
81,85,35,311,0,1
98,58,75,316,0,1
95,62,80,324,0,1
7,40,66,364,1,1
30,20,55,365,1,1
42,33,32,377,0,1
35,5,35,383,0,1
82,75,55,392,0,1
4,42,68,409,1,1
83,72,55,413,0,1
79,87,30,419,0,1
96,60,80,420,0,1
62,50,35,431,1,1
