Number of routes:,5
Number of unassigned:,0

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
9,38,70,7,1,5
61,50,30,7,1,5
57,40,15,24,1,5
30,20,55,25,1,5
26,25,55,29,1,5
56,40,5,30,1,5
35,5,35,35,1,5
6,40,69,42,1,5
52,25,35,59,1,5
12,25,85,90,1,5
96,60,80,102,1,5
91,60,60,112,1,5
22,28,52,118,1,5
5,42,65,169,1,5
58,38,5,173,1,5
42,33,32,175,1,5
24,25,50,191,1,5
94,65,82,200,1,5
55,42,15,203,1,5
46,30,32,208,1,5
1,45,68,218,1,5
39,0,45,234,1,5
81,85,35,247,1,5
2,45,70,254,1,5
50,26,32,316,1,5
7,40,66,327,1,5
49,28,35,356,1,5
89,63,58,377,1,5
32,10,40,384,1,5
88,65,60,395,1,5
27,23,52,399,1,5
51,25,30,404,1,5
41,35,32,414,1,5
99,55,80,417,1,5
82,75,55,418,1,5
4,42,68,419,1,5
85,68,60,420,1,5
