Number of routes:,3
Number of unassigned:,4

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
52,25,35,24,1,3
20,30,50,51,1,3
19,15,80,59,1,3
32,10,40,73,1,3
26,25,55,93,1,3
22,28,52,97,1,3
89,63,58,108,1,3
69,45,35,123,1,3
92,67,85,138,1,3
81,85,35,143,0,3
42,33,32,147,1,3
21,30,52,156,1,3
91,60,60,169,1,3
4,42,68,179,1,3
85,68,60,183,1,3
99,55,80,189,1,3
83,72,55,226,1,3
37,2,40,230,0,3
72,53,30,249,1,3
54,42,10,251,1,3
56,40,5,253,1,3
68,45,30,263,1,3
9,38,70,278,1,3
94,65,82,281,1,3
61,50,30,297,1,3
10,35,66,314,1,3
98,58,75,357,1,3
30,20,55,384,1,3
71,95,35,396,1,3
75,45,65,420,1,3
55,42,15,422,1,3
63,50,40,476,1,3
57,40,15,479,1,3
