Number of routes:,2
Number of unassigned:,20

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
90,60,55,12,1,2
65,48,40,12,1,2
80,85,25,21,0,2
53,44,5,30,1,2
96,60,80,37,1,2
71,95,35,66,0,2
85,68,60,74,0,2
38,0,40,77,0,2
40,35,30,88,1,2
61,50,30,130,1,2
88,65,60,134,1,2
58,38,5,147,1,2
4,42,68,148,1,2
35,5,35,170,0,2
98,58,75,174,1,2
94,65,82,194,0,2
60,35,5,223,0,2
34,8,45,229,1,2
52,25,35,239,1,2
17,18,75,243,1,2
74,53,35,298,1,2
37,2,40,301,0,2
68,45,30,305,1,2
48,28,30,311,1,2
27,23,52,316,1,2
39,0,45,349,1,2
56,40,5,364,0,2
49,28,35,387,1,2
86,66,55,391,1,2
42,33,32,411,1,2
8,38,68,429,1,2
24,25,50,462,1,2
15,20,80,478,0,2
