Number of routes:,1
Number of unassigned:,52

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
34,8,45,10,0,1
81,85,35,16,0,1
93,65,85,21,0,1
26,25,55,24,1,1
43,33,35,27,1,1
40,35,30,47,1,1
25,25,52,48,1,1
74,53,35,54,0,1
83,72,55,71,0,1
39,0,45,87,0,1
19,15,80,110,0,1
38,0,40,112,0,1
68,45,30,115,1,1
14,22,85,123,0,1
28,23,55,124,0,1
62,50,35,125,1,1
12,25,85,152,0,1
57,40,15,153,0,1
49,28,35,156,0,1
7,40,66,166,1,1
11,35,69,168,1,1
15,20,80,168,0,1
91,60,60,187,0,1
84,70,58,188,0,1
5,42,65,207,1,1
67,47,40,207,0,1
77,88,30,213,0,1
90,60,55,229,1,1
17,18,75,237,0,1
46,30,32,239,0,1
88,65,60,255,1,1
75,45,65,259,1,1
42,33,32,261,0,1
82,75,55,293,0,1
24,25,50,298,1,1
56,40,5,320,0,1
95,62,80,333,0,1
55,42,15,342,1,1
44,32,30,348,1,1
94,65,82,397,0,1
61,50,30,408,1,1
30,20,55,416,0,1
48,28,30,418,1,1
69,45,35,449,1,1
20,30,50,468,1,1
