Number of routes:,3
Number of unassigned:,18

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
29,20,50,0,1,3
67,47,40,4,1,3
65,48,40,6,1,3
26,25,55,32,1,3
92,67,85,33,1,3
41,35,32,34,1,3
20,30,50,37,1,3
59,38,15,55,1,3
25,25,52,61,1,3
5,42,65,71,1,3
46,30,32,85,1,3
17,18,75,107,1,3
49,28,35,108,1,3
76,90,35,108,0,3
35,5,35,116,1,3
34,8,45,117,1,3
54,42,10,140,1,3
98,58,75,142,0,3
51,25,30,154,1,3
56,40,5,158,1,3
95,62,80,158,0,3
66,47,35,171,1,3
38,0,40,182,1,3
100,55,85,199,0,3
87,65,55,204,1,3
21,30,52,205,1,3
88,65,60,207,1,3
23,28,55,234,1,3
53,44,5,248,0,3
14,22,85,255,1,3
96,60,80,255,0,3
12,25,85,282,1,3
77,88,30,299,0,3
62,50,35,302,1,3
89,63,58,310,1,3
75,45,65,327,1,3
70,95,30,331,0,3
97,60,85,336,1,3
15,20,80,349,1,3
45,30,30,366,1,3
91,60,60,388,1,3
3,42,66,394,1,3
73,92,30,426,0,3
32,10,40,432,1,3
99,55,80,435,1,3
48,28,30,462,1,3
4,42,68,478,1,3
