Number of routes:,2
Number of unassigned:,20

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
8,38,68,18,1,2
72,53,30,32,1,2
4,42,68,42,1,2
93,65,85,57,0,2
64,48,30,58,1,2
49,28,35,70,1,2
51,25,30,75,1,2
13,22,75,88,1,2
19,15,80,94,1,2
41,35,32,119,1,2
31,10,35,123,0,2
53,44,5,125,0,2
22,28,52,140,1,2
85,68,60,149,0,2
1,45,68,185,1,2
46,30,32,202,1,2
5,42,65,203,1,2
45,30,30,204,1,2
39,0,45,217,1,2
23,28,55,218,1,2
42,33,32,238,1,2
76,90,35,238,0,2
84,70,58,268,1,2
83,72,55,276,1,2
79,87,30,287,0,2
35,5,35,327,0,2
3,42,66,338,1,2
62,50,35,347,1,2
6,40,69,356,1,2
96,60,80,378,1,2
21,30,52,391,1,2
44,32,30,443,1,2
55,42,15,457,1,2
14,22,85,458,0,2
80,85,25,465,0,2
68,45,30,466,1,2
18,15,75,467,0,2
