Number of routes:,4
Number of unassigned:,2

ID_Client,X_coor,Y_coor,Arr ,Accepted, DriverCount
54,42,10,5,1,4
45,30,30,5,1,4
50,26,32,15,1,4
22,28,52,23,1,4
84,70,58,24,1,4
66,47,35,49,1,4
37,2,40,51,1,4
91,60,60,61,1,4
8,38,68,68,1,4
94,65,82,71,1,4
23,28,55,73,1,4
3,42,66,77,1,4
14,22,85,80,1,4
43,33,35,81,1,4
75,45,65,90,1,4
79,87,30,102,0,4
2,45,70,127,1,4
89,63,58,149,1,4
62,50,35,167,1,4
42,33,32,186,1,4
48,28,30,191,1,4
73,92,30,204,1,4
20,30,50,219,1,4
39,0,45,273,1,4
17,18,75,278,1,4
36,5,45,278,1,4
38,0,40,290,1,4
77,88,30,296,1,4
32,10,40,313,1,4
27,23,52,344,1,4
88,65,60,380,1,4
83,72,55,386,1,4
52,25,35,395,1,4
35,5,35,414,1,4
60,35,5,430,1,4
